song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
F.N,Lil Tjay,68,70.0,68,4,2b9c66a7-22b8-4b40-9775-1618e2fcdf37,danceable,rhy,female,not_aggressive,voice,119.877815247,F#,0.504994094372,not_happy
Babushka Boi,A$AP Rocky,69,,69,1,da4e5458-4c94-4e6c-9d9f-df459df86a78,danceable,hip,male,not_aggressive,voice,135.078582764,A#,0.722365140915,not_happy
Ballin',Mustard & Roddy Ricch,70,83.0,70,7,dd74aa61-538b-4cb0-af70-6965d490a858,,,,,,,,,
Cruel Summer,Taylor Swift,71,29.0,29,2,6624980c-4eff-444d-9e75-66f756a58ccd,,,,,,,,,
Hate Me,Ellie Goulding & Juice WRLD,72,80.0,72,7,c92dbd14-ed5a-424d-b1b9-c0c8bcd1f2cc,,,,,,,,,
Right Back,Khalid Featuring A Boogie Wit da Hoodie,73,93.0,73,6,bd38e212-7538-4cd3-9207-9febc0e6dc98,danceable,hip,female,not_aggressive,voice,102.154472351,F,0.915852844715,not_happy
I Forgot That You Existed,Taylor Swift,74,28.0,28,2,d5be35a9-5ef0-4e50-b8ca-fb8a83f92303,,,,,,,,,
Love You Too Late,Cole Swindell,75,81.0,74,5,ebdd4822-138f-4b90-9275-c6e9e8e2af6b,,,,,,,,,
Call You Mine,The Chainsmokers & Bebe Rexha,76,79.0,56,14,a0b10a5b-91b4-4652-8258-19cb88629fc2,,,,,,,,,
Heat,Chris Brown Featuring Gunna,77,,77,1,1945eb05-0716-45bf-833c-d4e81b2a3df2,,,,,,,,,
Press,Cardi B,78,85.0,16,14,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",79,86.0,71,9,6776b802-e31b-49d5-a594-23296644b905,,,,,,,,,
Out Of Luck,Lil Tecca,80,,80,1,48d87a28-8845-438d-b424-ee92deba0a7d,,,,,,,,,
Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",81,95.0,81,5,68d58fc5-4b01-49b4-9483-5f00f9a59383,,,,,,,,,
One Man Band,Old Dominion,82,91.0,82,2,dd3d3bb0-16cc-4b12-8850-a1c4c07104c2,not_danceable,rhy,male,not_aggressive,voice,152.017684937,F#,0.819552779198,not_happy
It's You,Ali Gatie,83,78.0,70,12,24d58850-04fd-4749-95c7-17b5f0e455e4,,,,,,,,,
Shots,Lil Tecca,84,,84,1,3d7768e8-f28f-4741-909c-5045c16f49f7,danceable,pop,female,not_aggressive,voice,107.935798645,A#,0.946293115616,not_happy
Tip Of My Tongue,Kenny Chesney,85,88.0,77,8,033b6083-bdc7-4740-a8b2-a9546625550a,danceable,pop,male,not_aggressive,voice,95.0201721191,F,0.828563511372,not_happy
Juice,Lizzo,86,82.0,82,4,98c217c5-731d-4afb-bd74-b03e993478c6,,,,,,,,,
Go Loko,"YG, Tyga & Jon Z",87,84.0,49,18,3e011372-da42-41d4-b85e-c2b8d374c7fb,,,,,,,,,
Baby Sitter,DaBaby Featuring Offset,88,98.0,88,4,c48f870a-ee63-48c3-a4dc-01e063ebafbb,,,,,,,,,
Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy,89,,89,1,3092c8d5-79b9-49dc-bc41-47ed61e39ba1,danceable,roc,male,aggressive,voice,134.975799561,F,0.847685217857,happy
Good Vibes,Chris Janson,90,,90,1,06bf0a80-f651-4044-8f5f-2ab5de174103,danceable,roc,male,aggressive,voice,91.9835128784,C,0.956123232841,not_happy
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,91,,85,4,facad4d6-c2ec-4d03-8297-305f053714ed,danceable,roc,female,aggressive,voice,138.016418457,B,0.919007539749,happy
Buy My Own Drinks,Runaway June,92,100.0,88,4,788db0c1-6b58-4c7a-89d6-ad7d8a543999,not_danceable,roc,female,aggressive,voice,104.003700256,F,0.895175158978,happy
Higher Love,Kygo X Whitney Houston,93,,63,2,eaef12be-a9c9-404e-a68e-4450a5fb8e6f,,,,,,,,,
God Only Knows,for KING & COUNTRY,94,,94,1,89999fd3-caf7-4027-aeed-15a1571858ec,,,,,,,,,
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,95,,19,9,41c6e8b9-688b-4804-a73f-5cfc3cbcf089,,,,,,,,,
The Bones,Maren Morris,96,,96,1,2e141c99-e791-435d-91de-db64e6b333cc,danceable,pop,female,not_aggressive,voice,153.271621704,D,0.855459213257,not_happy
Love Me,Lil Tecca,97,,97,1,ce0fad87-a0a0-41e0-8896-a6bb83ae322b,not_danceable,rhy,female,not_aggressive,voice,101.871711731,A,0.901675283909,not_happy
La Cancion,J Balvin & Bad Bunny,98,,98,1,a3171d92-c25f-4d8d-8416-e90c5d6c100d,danceable,rhy,female,not_aggressive,voice,87.8438796997,C,0.875846326351,not_happy
We Were,Keith Urban,99,,80,4,1582c177-e2e9-4e83-b08a-855bbe54bb56,danceable,rhy,male,not_aggressive,voice,81.0270767212,F,0.874532103539,happy
Soltera,"Lunay, Daddy Yankee & Bad Bunny",100,97.0,66,17,994740ea-002a-4a5d-b13b-205985c1acde,,,,,,,,,
Truth Hurts,Lizzo,1,1.0,1,19,1e88ada8-7fea-49d0-9e21-0413485fc694,,,,,,,,,
Senorita,Shawn Mendes & Camila Cabello,2,2.0,1,12,2388d3c6-50f0-4cd5-a20a-8b68ac9a2621,danceable,dan,male,not_aggressive,instrumental,129.943710327,A,0.859284818172,not_happy
Goodbyes,Post Malone Featuring Young Thug,3,10.0,3,10,d23659cc-7bad-4cdc-93e1-ced6426e3c4b,,,,,,,,,
Circles,Post Malone,4,7.0,4,2,a02e147c-18d3-4d2a-aa3d-4444ce90b517,,,,,,,,,
Bad Guy,Billie Eilish,5,3.0,1,24,f0fd62f3-cdb4-4fce-a3d1-b5206f6875e4,,,,,,,,,
Ran$om,Lil Tecca,6,4.0,4,15,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
No Guidance,Chris Brown Featuring Drake,7,6.0,6,14,897719b4-e6dd-41c2-bd3d-9d43cab454a5,,,,,,,,,
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,8,,8,1,2e68e0f6-62dc-4b09-9440-c80786e305a2,,,,,,,,,
Someone You Loved,Lewis Capaldi,9,11.0,9,18,c184036f-d31c-4124-9217-916d6a1473bb,,,,,,,,,
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,10,14.0,1,47,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11,5.0,1,28,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Talk,Khalid,12,9.0,3,31,1a4d507e-1c64-45e9-8ee5-e3963be93c91,,,,,,,,,
I Don't Care,Ed Sheeran & Justin Bieber,13,8.0,2,18,643170cd-6349-496b-af6d-a9f5643ec5bb,,,,,,,,,
Panini,Lil Nas X,14,29.0,14,12,fa60c2aa-288c-4f23-846d-05ef9b4d22b7,danceable,dan,female,not_aggressive,instrumental,153.541397095,F,0.783972978592,not_happy
Hollywood's Bleeding,Post Malone,15,,15,1,f27b1185-5016-4951-8963-076379bef97c,danceable,pop,male,not_aggressive,voice,133.626556396,E,0.822804570198,not_happy
Enemies,Post Malone Featuring DaBaby,16,,16,1,94bf4ba7-b700-4766-8652-65f83bc4c943,,,,,,,,,
Wow.,Post Malone,17,27.0,2,38,112ff70c-7e9a-46df-9235-e82939575ad0,,,,,,,,,
Saint-Tropez,Post Malone,18,,18,1,ecc3400c-4fb9-40ef-9387-8082e0cf9ded,danceable,pop,male,not_aggressive,voice,131.872665405,F,0.857611835003,not_happy
Sucker,Jonas Brothers,19,13.0,1,28,a9b16d1e-3e23-452c-b7f3-e879cf6cbdd3,,,,,,,,,
Die For Me,Post Malone Featuring Future & Halsey,20,,20,1,fc2781df-1928-4da9-b497-984e4ede026a,,,,,,,,,
Money In The Grave,Drake Featuring Rick Ross,21,15.0,7,13,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
On The Road,Post Malone Featuring Meek Mill & Lil Baby,22,,22,1,2b424f46-ae52-432d-b2b6-62574b65629d,,,,,,,,,
Beautiful People,Ed Sheeran Featuring Khalid,23,17.0,17,11,f3f9f36c-9a6c-46d6-a84f-ba2afd104dfe,,,,,,,,,
You Need To Calm Down,Taylor Swift,24,12.0,2,13,f40d709b-4e48-4e40-ab6b-4a02ec39498c,,,,,,,,,
Boyfriend,Ariana Grande & Social House,25,19.0,8,6,2a53c6b8-455c-46d6-a437-c7f4979c565a,,,,,,,,,
Suge,DaBaby,26,18.0,7,24,2e46313c-7d8d-4019-833c-cac666861eee,,,,,,,,,
If I Can't Have You,Shawn Mendes,27,16.0,2,19,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",28,21.0,11,5,09a9b384-5458-4182-9645-588a28e94acb,,,,,,,,,
A Thousand Bad Times,Post Malone,29,,29,1,518774f4-ac29-4f63-89e8-e0cba72578fa,danceable,pop,female,not_aggressive,voice,156.203552246,F#,0.92424339056,not_happy
My Type,Saweetie,30,22.0,21,11,243f2558-8612-44b0-bf38-287acf7e44d7,danceable,hip,female,not_aggressive,voice,104.986694336,C,0.954523861408,happy
The Git Up,Blanco Brown,31,20.0,14,14,bcfb9be9-5ea0-4998-9822-68fc1cc76cf4,,,,,,,,,
Baby,Lil Baby & DaBaby,32,26.0,24,8,d0b394f1-3d86-440d-ad82-139aba81bbea,,,,,,,,,
I'm Gonna Be,Post Malone,33,,33,1,d378b805-0111-43a7-8232-8046678378ee,danceable,pop,male,not_aggressive,voice,117.819656372,F,0.77149695158,happy
Staring At The Sun,Post Malone Featuring SZA,34,,34,1,5b09d1cf-9af7-485c-b63a-9c74e2b923bd,danceable,roc,male,aggressive,voice,120.011543274,G,0.96852427721,not_happy
Dancing With A Stranger,Sam Smith & Normani,35,25.0,7,35,6d9baf48-0e17-4018-9a11-eb5eba7ceed7,,,,,,,,,
The London,"Young Thug, J. Cole & Travis Scott",36,24.0,12,16,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Allergic,Post Malone,37,,37,1,aadd9ee0-7118-4ed6-91fa-5ea2b0898ea8,danceable,pop,female,not_aggressive,voice,144.96282959,F,0.929232537746,not_happy
Knockin' Boots,Luke Bryan,38,31.0,31,20,34b5e938-5d4c-40ef-acb4-e8bb8c386d58,,,,,,,,,
How Do You Sleep?,Sam Smith,39,32.0,29,8,ebc71d87-c1c6-404c-84b9-3a8e92287268,,,,,,,,,
Without Me,Halsey,40,30.0,1,49,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Pop Out,Polo G Featuring Lil Tjay,41,28.0,11,25,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
Trampoline,SHAED,42,37.0,37,15,51ae7463-3af5-4888-a468-895bebcbd37c,,,,,,,,,
Hot,Young Thug Featuring Gunna,43,38.0,26,4,969077d8-e207-484e-b2be-f453d78234eb,,,,,,,,,
Beer Never Broke My Heart,Luke Combs,44,33.0,21,19,f93ab292-594b-4bdd-93dd-7abc8c905314,,,,,,,,,
Speechless,Dan + Shay,45,34.0,24,38,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
Cash Shit,Megan Thee Stallion Featuring DaBaby,46,36.0,36,12,4e2b1d5a-4b23-4241-af36-4c689ceb4421,,,,,,,,,
Only Human,Jonas Brothers,47,35.0,35,13,4ff52497-b2ae-457b-9d1f-9233bff403ee,,,,,,,,,
On Chill,Wale Featuring Jeremih,48,45.0,45,5,88a72f69-1cd4-49f0-adbb-8f67372e060d,danceable,rhy,female,not_aggressive,voice,85.400177002,A#,0.864164113998,not_happy
Lover,Taylor Swift,49,23.0,10,4,a094e7f2-ad63-4d19-be51-a92ba229d18a,,,,,,,,,
"Hey Look Ma, I Made It",Panic! At The Disco,50,39.0,16,22,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
Good As Hell,Lizzo,51,41.0,41,3,d4894d9c-18d6-46a0-826b-9865a7b71157,,,,,,,,,
Myself,Post Malone,52,,52,1,b180b0bb-1f8e-4727-9ab2-edd29e5483d4,danceable,pop,female,not_aggressive,voice,163.487136841,F,0.946144878864,not_happy
I Know,Post Malone,53,,53,1,f798df85-d8aa-4699-a4e0-89d180c84d97,danceable,pop,male,not_aggressive,voice,102.814582825,F#,0.662000775337,not_happy
I Don't Know About You,Chris Lane,54,50.0,50,10,8bc989a4-3153-46ad-bc6f-03d9558a5a7b,danceable,pop,female,not_aggressive,voice,143.862808228,C#,0.86237424612,happy
One Thing Right,Marshmello & Kane Brown,55,42.0,42,12,c71a29d6-cf82-4f08-8b0c-ad5ea64b7447,,,,,,,,,
Liar,Camila Cabello,56,,56,1,1118ed65-acbc-4f63-93e0-9d7fbb83d57b,,,,,,,,,
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",57,49.0,43,8,a490db42-605d-4a51-b14f-70e4a5d72ec6,,,,,,,,,
Internet,Post Malone,58,,58,1,3a742964-41d1-4ec2-a624-d5f2a8cc9b86,not_danceable,pop,female,not_aggressive,voice,147.841674805,C,0.581692695618,happy
Living,Dierks Bentley,59,57.0,57,7,17b74b26-9348-46a1-89fa-3a4f9f16a5a5,danceable,pop,male,not_aggressive,voice,83.0136642456,C#,0.834375858307,happy
Shameless,Camila Cabello,60,,60,1,60e29f66-7e07-4a14-8024-2810ce3010f5,danceable,pop,female,not_aggressive,instrumental,129.775085449,F,0.866659462452,not_happy
Motivation,Normani,61,51.0,33,4,11493752-228b-40ae-a8b8-57901c3d87f7,,,,,,,,,
Bad Bad Bad,Young Thug Featuring Lil Baby,62,52.0,32,4,1aa83440-dcb6-4cb2-a943-3a593cafabe0,not_danceable,rhy,female,not_aggressive,voice,136.881988525,F,0.969949305058,not_happy
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",63,53.0,34,14,6b048c69-73cf-4229-9006-0112dbea4adf,danceable,rhy,female,not_aggressive,instrumental,87.9576950073,F,0.948481440544,not_happy
Time,NF,64,60.0,60,8,adad55ad-075a-489d-9a15-96800e5cd8c2,,,,,,,,,
Lalala,Y2K & bbno$,65,55.0,55,11,cf696838-53e7-4412-b94c-c0bcb1e2cf42,,,,,,,,,
The Ones That Didn't Make It Back Home,Justin Moore,66,48.0,46,13,2038d56a-d59b-41fb-8912-c98be8249afc,danceable,roc,male,not_aggressive,voice,138.038726807,D#,0.931264281273,not_happy
All To Myself,Dan + Shay,67,47.0,31,19,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
Self Control,YoungBoy Never Broke Again,68,,68,1,3158e3e7-10cc-442a-bf0e-ee330ac935ad,,,,,,,,,
Ballin',Mustard & Roddy Ricch,69,70.0,69,8,dd74aa61-538b-4cb0-af70-6965d490a858,,,,,,,,,
Heat,Chris Brown Featuring Gunna,70,77.0,70,2,1945eb05-0716-45bf-833c-d4e81b2a3df2,,,,,,,,,
Prayed For You,Matt Stell,71,65.0,65,6,cbdb4d38-f47a-441a-bd89-b0a0cd656ad3,,,,,,,,,
Callaita,Bad Bunny & Tainy,72,63.0,52,14,3f288b3a-3270-4984-9638-201c4d6754d3,danceable,rhy,male,not_aggressive,voice,87.7952270508,D,0.871781170368,not_happy
Slide Away,Miley Cyrus,73,67.0,47,4,31687d36-89a9-415c-915b-ed4be93ec57f,danceable,pop,female,not_aggressive,voice,147.90675354,F,0.773959159851,happy
Southbound,Carrie Underwood,74,66.0,66,9,ec406560-b854-4dbc-9321-5bff28d54650,,,,,,,,,
Rearview Town,Jason Aldean,75,56.0,40,16,c674c4a2-aab4-401b-b763-225b55485908,danceable,roc,male,not_aggressive,instrumental,142.08555603,F#,0.928611218929,not_happy
Queen Of Mean,Sarah Jeffery,76,58.0,49,6,150b745d-12db-4b63-acf9-49c308155a12,danceable,rhy,female,not_aggressive,voice,172.265548706,F,0.819000720978,not_happy
Love You Too Late,Cole Swindell,77,75.0,74,6,ebdd4822-138f-4b90-9275-c6e9e8e2af6b,,,,,,,,,
Did It Again,Lil Tecca,78,64.0,64,4,9682a865-bb86-4193-af3c-ba18272c08c4,danceable,hip,female,not_aggressive,instrumental,148.495513916,A#,0.647369742393,not_happy
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",79,79.0,71,10,6776b802-e31b-49d5-a594-23296644b905,,,,,,,,,
F.N,Lil Tjay,80,68.0,68,5,2b9c66a7-22b8-4b40-9775-1618e2fcdf37,danceable,rhy,female,not_aggressive,voice,119.877815247,F#,0.504994094372,not_happy
One Man Band,Old Dominion,81,82.0,81,3,dd3d3bb0-16cc-4b12-8850-a1c4c07104c2,not_danceable,rhy,male,not_aggressive,voice,152.017684937,F#,0.819552779198,not_happy
homecoming queen?,Kelsea Ballerini,82,,82,1,3059f77a-e9f4-4221-bd94-02d48a88ade8,,,,,,,,,
Hate Me,Ellie Goulding & Juice WRLD,83,72.0,72,8,c92dbd14-ed5a-424d-b1b9-c0c8bcd1f2cc,,,,,,,,,
Press,Cardi B,84,78.0,16,15,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
Good Vibes,Chris Janson,85,90.0,85,2,06bf0a80-f651-4044-8f5f-2ab5de174103,danceable,roc,male,aggressive,voice,91.9835128784,C,0.956123232841,not_happy
Baby Sitter,DaBaby Featuring Offset,86,88.0,86,5,c48f870a-ee63-48c3-a4dc-01e063ebafbb,,,,,,,,,
223's,YNW Melly & 9lokknine,87,,87,1,e2862bf7-afb4-4889-b2f9-10f74cf8af93,danceable,hip,female,not_aggressive,voice,94.9781188965,C,0.92390191555,not_happy
Buy My Own Drinks,Runaway June,88,92.0,88,5,788db0c1-6b58-4c7a-89d6-ad7d8a543999,not_danceable,roc,female,aggressive,voice,104.003700256,F,0.895175158978,happy
Tip Of My Tongue,Kenny Chesney,89,85.0,77,9,033b6083-bdc7-4740-a8b2-a9546625550a,danceable,pop,male,not_aggressive,voice,95.0201721191,F,0.828563511372,not_happy
Easier,5 Seconds Of Summer,90,62.0,48,16,25597f61-a704-4c93-84b7-067812cbc6a1,danceable,rhy,female,not_aggressive,instrumental,87.826210022,F,0.857754409313,not_happy
Every Little Thing,Russell Dickerson,91,,91,2,79934694-271d-4f46-8110-530c58204cfa,danceable,pop,male,not_aggressive,voice,93.9877624512,C#,0.850116431713,happy
Even Though I'm Leaving,Luke Combs,92,,62,2,f83d1c45-322a-4337-a57a-1a23a93e4eea,not_danceable,pop,male,not_aggressive,voice,155.488693237,D,0.90295112133,happy
Right Back,Khalid Featuring A Boogie Wit da Hoodie,93,73.0,73,7,bd38e212-7538-4cd3-9207-9febc0e6dc98,danceable,hip,female,not_aggressive,voice,102.154472351,F,0.915852844715,not_happy
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,94,91.0,85,5,facad4d6-c2ec-4d03-8297-305f053714ed,danceable,roc,female,aggressive,voice,138.016418457,B,0.919007539749,happy
Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",95,81.0,81,6,68d58fc5-4b01-49b4-9483-5f00f9a59383,,,,,,,,,
The Man,Taylor Swift,96,61.0,23,3,a094e7f2-ad63-4d19-be51-a92ba229d18a,,,,,,,,,
It's You,Ali Gatie,97,83.0,70,13,24d58850-04fd-4749-95c7-17b5f0e455e4,,,,,,,,,
Go Loko,"YG, Tyga & Jon Z",98,87.0,49,19,3e011372-da42-41d4-b85e-c2b8d374c7fb,,,,,,,,,
Playing Games,Summer Walker,99,,87,2,44ab8b80-35d4-46f2-89ec-724f523b3554,danceable,rhy,female,not_aggressive,voice,115.478012085,D,0.380101382732,happy
Doin' Time,Lana Del Rey,100,59.0,59,2,28a6d02d-b5b8-482e-9098-90237658fa90,,,,,,,,,
Truth Hurts,Lizzo,1,1.0,1,20,1e88ada8-7fea-49d0-9e21-0413485fc694,,,,,,,,,
Senorita,Shawn Mendes & Camila Cabello,2,2.0,1,13,2388d3c6-50f0-4cd5-a20a-8b68ac9a2621,danceable,dan,male,not_aggressive,instrumental,129.943710327,A,0.859284818172,not_happy
Bad Guy,Billie Eilish,3,5.0,1,25,f0fd62f3-cdb4-4fce-a3d1-b5206f6875e4,,,,,,,,,
Someone You Loved,Lewis Capaldi,4,9.0,4,19,c184036f-d31c-4124-9217-916d6a1473bb,,,,,,,,,
Panini,Lil Nas X,5,14.0,5,13,fa60c2aa-288c-4f23-846d-05ef9b4d22b7,danceable,dan,female,not_aggressive,instrumental,153.541397095,F,0.783972978592,not_happy
Ran$om,Lil Tecca,6,6.0,4,16,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
No Guidance,Chris Brown Featuring Drake,7,7.0,6,15,897719b4-e6dd-41c2-bd3d-9d43cab454a5,,,,,,,,,
Goodbyes,Post Malone Featuring Young Thug,8,3.0,3,11,d23659cc-7bad-4cdc-93e1-ced6426e3c4b,,,,,,,,,
Circles,Post Malone,9,4.0,4,3,a02e147c-18d3-4d2a-aa3d-4444ce90b517,,,,,,,,,
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10,11.0,1,29,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
I Don't Care,Ed Sheeran & Justin Bieber,11,13.0,2,19,643170cd-6349-496b-af6d-a9f5643ec5bb,,,,,,,,,
Talk,Khalid,12,12.0,3,32,1a4d507e-1c64-45e9-8ee5-e3963be93c91,,,,,,,,,
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",13,,13,1,da1eb06f-aff3-434e-a608-b03aad272f5c,,,,,,,,,
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,14,10.0,1,48,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Sucker,Jonas Brothers,15,19.0,1,29,a9b16d1e-3e23-452c-b7f3-e879cf6cbdd3,,,,,,,,,
Beautiful People,Ed Sheeran Featuring Khalid,16,23.0,16,12,f3f9f36c-9a6c-46d6-a84f-ba2afd104dfe,,,,,,,,,
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,17,8.0,8,2,2e68e0f6-62dc-4b09-9440-c80786e305a2,,,,,,,,,
Money In The Grave,Drake Featuring Rick Ross,18,21.0,7,14,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
Boyfriend,Ariana Grande & Social House,19,25.0,8,7,2a53c6b8-455c-46d6-a437-c7f4979c565a,,,,,,,,,
Suge,DaBaby,20,26.0,7,25,2e46313c-7d8d-4019-833c-cac666861eee,,,,,,,,,
You Need To Calm Down,Taylor Swift,21,24.0,2,14,f40d709b-4e48-4e40-ab6b-4a02ec39498c,,,,,,,,,
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",22,28.0,11,6,09a9b384-5458-4182-9645-588a28e94acb,,,,,,,,,
If I Can't Have You,Shawn Mendes,23,27.0,2,20,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Wow.,Post Malone,24,17.0,2,39,112ff70c-7e9a-46df-9235-e82939575ad0,,,,,,,,,
The Git Up,Blanco Brown,25,31.0,14,15,bcfb9be9-5ea0-4998-9822-68fc1cc76cf4,,,,,,,,,
Enemies,Post Malone Featuring DaBaby,26,16.0,16,2,94bf4ba7-b700-4766-8652-65f83bc4c943,,,,,,,,,
Baby,Lil Baby & DaBaby,27,32.0,24,9,d0b394f1-3d86-440d-ad82-139aba81bbea,,,,,,,,,
My Type,Saweetie,28,30.0,21,12,243f2558-8612-44b0-bf38-287acf7e44d7,danceable,hip,female,not_aggressive,voice,104.986694336,C,0.954523861408,happy
How Do You Sleep?,Sam Smith,29,39.0,29,9,ebc71d87-c1c6-404c-84b9-3a8e92287268,,,,,,,,,
Dancing With A Stranger,Sam Smith & Normani,30,35.0,7,36,6d9baf48-0e17-4018-9a11-eb5eba7ceed7,,,,,,,,,
Hollywood's Bleeding,Post Malone,31,15.0,15,2,f27b1185-5016-4951-8963-076379bef97c,danceable,pop,male,not_aggressive,voice,133.626556396,E,0.822804570198,not_happy
Without Me,Halsey,32,40.0,1,50,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Saint-Tropez,Post Malone,33,18.0,18,2,ecc3400c-4fb9-40ef-9387-8082e0cf9ded,danceable,pop,male,not_aggressive,voice,131.872665405,F,0.857611835003,not_happy
Trampoline,SHAED,34,42.0,34,16,51ae7463-3af5-4888-a468-895bebcbd37c,,,,,,,,,
On Chill,Wale Featuring Jeremih,35,48.0,35,6,88a72f69-1cd4-49f0-adbb-8f67372e060d,danceable,rhy,female,not_aggressive,voice,85.400177002,A#,0.864164113998,not_happy
The London,"Young Thug, J. Cole & Travis Scott",36,36.0,12,17,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Pop Out,Polo G Featuring Lil Tjay,37,41.0,11,26,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
Only Human,Jonas Brothers,38,47.0,35,14,4ff52497-b2ae-457b-9d1f-9233bff403ee,,,,,,,,,
Hot,Young Thug Featuring Gunna,39,43.0,26,5,969077d8-e207-484e-b2be-f453d78234eb,,,,,,,,,
Camelot,NLE Choppa,40,,40,1,96ec5658-4433-47e6-a7b9-89efdb1071e2,,,,,,,,,
Knockin' Boots,Luke Bryan,41,38.0,31,21,34b5e938-5d4c-40ef-acb4-e8bb8c386d58,,,,,,,,,
Die For Me,Post Malone Featuring Future & Halsey,42,20.0,20,2,fc2781df-1928-4da9-b497-984e4ede026a,,,,,,,,,
Cash Shit,Megan Thee Stallion Featuring DaBaby,43,46.0,36,13,4e2b1d5a-4b23-4241-af36-4c689ceb4421,,,,,,,,,
Beer Never Broke My Heart,Luke Combs,44,44.0,21,20,f93ab292-594b-4bdd-93dd-7abc8c905314,,,,,,,,,
Graveyard,Halsey,45,,45,1,d7632adb-63bf-49ea-8f1d-58137a047f36,,,,,,,,,
Speechless,Dan + Shay,46,45.0,24,39,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
I Don't Know About You,Chris Lane,47,54.0,47,11,8bc989a4-3153-46ad-bc6f-03d9558a5a7b,danceable,pop,female,not_aggressive,voice,143.862808228,C#,0.86237424612,happy
